Tick,112194,281015,4319519,4477254,4154872,4419276,4393057,312453,4344371,4396717,332714,152987,2254348,4409398,4476653,644221,8028,2000710,269901,144230,4436552,4389705,141145,4307347,4449458,1105121,4234219,137056,6047,189083,1749079,1129599,4347159,4327233,4303249,1105919,584176,4313650,4352233,4410166,4423410,316724,210201,4474759,1109067,241289,1126297,4254313,4421830,4297171,292537,516809,589376,820575,4381553,151176,103166,21214,1082607,4432796,4339351,1010458,4375268,4322414,71872,1096610,4460853,4379869,85367,4335293,133961,308848,13226,817926,3039313,1015518,210269,4431803,99774,587391,164500,New.ReferenceOTU219,4455257,4381430,816411,3908639,4340358,576010,878765,2534143,4436468,141105,111659,4338661,350563,4383918,1000986,178885,4452050,815498,509480,704267,196652,566357,4389957,7316,622571,533999,4453466,2750874,691423,924547,825808,4425214,513757,4313865,4376649,4417811,2783438,823916,191660,4338074,617340,4343627,4377842,347053,3327894,4323733,4449608,698236,222699,4434741,316924,1830364,5364,191698,4438545,1090165,715885,4344056,4400735,239139,320478,1001908,4369927,4420570,4331736,4333206,3581985,4474083,92920,4428929,4384058,870106,4453501,1144796,914364,719803,New.ReferenceOTU132,199301,577289,4422405,1532107,268162,944401,592087,4368600,352392,4336253,103410,4365130,4371341,4429335,New.CleanUp.ReferenceOTU94879,New.CleanUp.ReferenceOTU71266,4467214,4449055,2530636,7821,979344,217266,New.ReferenceOTU257,New.CleanUp.ReferenceOTU4893,966903,933546,4469722,4467992,841635,305668,9727,4455618,152001,165489,New.CleanUp.ReferenceOTU137766,1097610,New.ReferenceOTU150,4449054,28841,13332,149907,4452118,4057266,277094,4301374,403701,1705765,1118253,4474255,New.ReferenceOTU356,1634493,4447188,New.CleanUp.ReferenceOTU179849,4480861,4457554,4479347,New.CleanUp.ReferenceOTU135117,4299126,353576,992035,3994882,4327501,744371,326083,3191490,1952,4453609,4456068,512238,222868,136025,New.CleanUp.ReferenceOTU150434,1005844,551638,4371191,347640,New.CleanUp.ReferenceOTU52660,2932342,4310398,New.CleanUp.ReferenceOTU108872,1105574,New.ReferenceOTU352,4466006,4425394,4356641,4321559,727218,4128270,786735,130002,1079708,163243,887931,4445096,4474736,4449456,4294457,973092,2706576,4303191,305967,689696,1105948,536121,563693,4411138,678813,1145616,New.CleanUp.ReferenceOTU170183,4469253,4471122,4331180,23513,4483034,212159,4469924,161423,827453,173773,744710,New.CleanUp.ReferenceOTU112049,4418395,271159,3490230,188840,766020,1100972,4438565,4413214,4362165,197072,641481,4483015,967097,4402734,1119668,3692328,New.CleanUp.ReferenceOTU89346,3244896,4397109,New.CleanUp.ReferenceOTU34270,4425634,316732,50765,2792176,814442,573135,4439603,New.CleanUp.ReferenceOTU83823,327694,149938,4472112,New.CleanUp.ReferenceOTU175591,4421183,163857,243500,292400,4353264,104678,4427546,4468125,281659,922365,4481801,4404220,1138326,New.CleanUp.ReferenceOTU111910,4299448,4387092,New.ReferenceOTU13,322743,4442130,818415,951659,4294683,1018359,761711,64653,338398,4424700,160917,4399515,4470706,4469492,4307247,212239,254432,528865,3562626,4404139,4295230,937813,222534,60179,New.ReferenceOTU162,160064,4375646,4354703,611668,99430,964220,4389958,217392,1010721,581015,557799,New.CleanUp.ReferenceOTU143406,583102,3290764,827314,4430843,663573,4473883,New.CleanUp.ReferenceOTU36304,New.CleanUp.ReferenceOTU126332,30983,545721,4449609,New.CleanUp.ReferenceOTU35333,New.CleanUp.ReferenceOTU78027,312988,4456889,New.CleanUp.ReferenceOTU54004
RJB29,5521,0,1066,1,116,0,0,0,4,11,15,0,0,61,0,0,10,29,4,2239,1,30,1,0,27,31,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,15,0,0,14,6,0,0,25,27,2,0,15,0,0,14,0,21,2,2,0,4,0,0,0,0,0,11,8,0,1,0,9,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,15,9,0,3,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,21,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJB35,612,49,1013,1,85,0,427,44,4,14,1,0,0,38,0,0,0,4,126,0,0,25,1,0,16,3,0,2,0,0,0,0,0,3,15,0,5,2,83,0,10,3,53,0,75,0,675,0,22,14,0,4,22,30,1,0,0,3,27,20,148,0,0,0,0,10,208,6,9,0,0,0,1,0,0,3,0,23,0,0,8,0,0,0,0,6,0,7,369,10,0,2,0,0,30,0,7,0,0,13,5,12,0,0,0,0,0,0,57,196,0,0,0,0,218,0,0,0,11,4,0,0,0,0,4,0,0,2,3,8,12,0,0,0,1,20,8,15,1,23,236,46,0,0,0,9,0,73,17,6,0,0,0,5,0,0,0,0,1,0,0,4,0,0,12,0,0,0,4,0,0,0,0,8,0,0,0,0,0,3,3,0,2,5,40,0,0,0,5,0,187,1,0,0,0,0,0,9,74,0,0,0,0,1,0,7,0,0,0,47,0,3,0,103,36,0,0,0,1,0,0,13,0,0,1,0,70,0,5,0,0,0,126,0,0,0,0,0,0,0,0,0,6,0,0,0,0,91,27,0,0,5,0,17,3,0,0,0,13,0,3,52,0,0,0,4,16,0,78,0,0,6,0,111,0,0,0,0,0,0,0,0,4,0,10,0,0,0,1,0,95,0,14,0,52,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,54,0,12,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,50,0,67,0,0,0,0,0,1,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,64,0,0,0,28,0,0,0,0,0,0,63,0,64,0,0,0,5,0,0
002CT,7411,0,1002,137,6,119,0,0,0,40,17,2,63,0,0,0,0,35,0,0,1,12,8,68,0,31,0,4,517,0,0,7,0,0,0,46,0,21,0,0,0,15,0,0,0,2,0,0,4,0,0,17,19,0,1,0,1,0,0,0,0,2,0,0,14,0,0,1,0,0,9,6,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,21,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
JON03.08,5931,598,952,14,46,6,40,33,26,124,15,0,3,21,0,0,0,43,4,0,0,2,1,2,51,18,0,15,0,0,2,0,0,13,64,1,17,0,3,0,10,14,1,0,45,0,48,0,20,2,0,1,10,5,0,70,2,0,10,4,19,4,0,0,0,0,19,1,6,0,0,0,0,7,0,2,0,0,7,0,4,0,0,0,0,0,1,3,37,3,0,2,10,3,2,0,8,0,0,8,0,15,0,0,0,0,10,0,4,8,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,31,5,6,0,0,0,3,3,0,6,41,0,11,0,0,4,0,0,0,3,0,1,0,1,0,0,0,0,14,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,8,0,8,16,0,0,0,0,0,0,7,3,0,0,9,0,0,1,9,0,4,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,20,1,0,6,0,11,1,0,0,9,0,0,0,0,0,0,1,10,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,3,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,42,0,2,0,5,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,6,0,12,0,6,0,0,0,0,5,0,11,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
011CT,2781,0,933,705,81,834,0,0,0,388,2,0,554,0,0,0,0,20,0,0,0,0,25,439,0,12,0,87,0,0,0,7,0,0,0,376,0,441,0,0,12,11,0,0,19,0,0,0,0,0,0,127,0,0,0,0,364,0,0,0,0,0,0,0,109,0,0,0,0,0,57,0,0,64,0,20,0,12,0,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,58,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,25,174,0,0,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,97,46,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,29,0,27,0,0,0,5,0,0,0,0,0,0,46,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
005CT,1308,0,855,2838,0,1239,0,0,0,606,2,1,623,0,0,0,0,5,0,0,0,0,120,304,0,3,0,21,0,0,0,227,0,0,0,40,0,215,0,0,82,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,17,0,15,0,0,0,73,0,0,0,0,0,106,0,0,0,0,0,0,63,0,0,0,0,0,1,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,12,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,208,69,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJB04,8105,2,730,0,22,0,34,62,0,65,11,0,0,0,0,0,0,62,7,0,0,0,0,0,19,21,0,0,0,0,0,0,0,3,0,3,0,22,21,0,92,20,0,0,0,20,0,0,0,6,0,0,0,14,0,15,0,0,3,0,24,2,0,0,0,2,2,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,14,0,0,0,0,10,0,0,1,0,0,0,0,6,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,14,0,0,0,9,5,0,0,11,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
JON03.07,6632,539,706,26,35,18,54,19,32,78,16,1,0,18,0,0,0,59,18,0,0,3,3,1,1,28,0,10,0,0,1,0,1,14,25,0,9,0,1,0,7,10,13,0,4,1,19,0,0,1,1,3,9,3,0,66,1,15,2,4,16,0,0,1,0,0,2,3,6,0,1,0,20,1,0,0,0,0,17,0,4,0,0,0,0,0,0,0,2,0,0,7,9,0,1,0,2,0,0,3,0,72,0,0,0,0,28,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,1,0,5,0,0,10,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,7,0,3,0,0,16,0,0,17,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,5,4,7,0,4,0,5,1,3,2,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,5,0,0,0,0,0,0,1,0,11,0,1,1,0,7,0,0,0,4,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,4,0,0,0,0,0,0,23,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,3,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WAS01.01,7505,72,693,1,58,0,1,0,0,24,26,0,0,2,0,0,0,50,7,0,0,34,0,0,0,33,0,7,0,0,1,0,0,46,6,0,0,0,33,0,33,13,0,0,0,43,102,1,0,0,0,23,0,0,0,14,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,40,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,16,1,0,15,0,0,0,0,0,0,60,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,45,0,0,0,21,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,24,0,0,0,0,0,0
BLA02.12,6584,846,683,17,58,12,48,16,20,13,336,18,0,11,0,45,15,34,25,0,0,5,1,0,13,38,0,14,0,0,3,12,0,6,3,0,9,0,5,0,9,25,8,0,4,37,14,0,3,0,0,3,9,14,0,25,0,0,34,12,11,1,0,0,2,0,7,3,0,0,0,0,6,0,0,0,11,2,3,0,2,0,0,1,0,0,3,3,3,0,0,0,0,0,2,0,0,0,0,3,0,4,12,0,0,0,5,1,0,2,5,4,0,0,3,0,0,0,1,4,0,0,1,0,2,0,0,5,10,5,5,0,0,0,0,0,0,4,0,0,3,6,0,4,0,0,0,0,0,0,0,0,0,1,0,8,1,0,3,3,0,1,0,0,12,0,2,0,2,3,0,0,3,1,0,0,0,0,3,0,0,10,17,5,0,0,0,0,0,1,0,8,0,0,3,0,0,0,0,33,0,0,0,5,0,2,0,0,0,2,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,27,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RJB10,3414,2193,359,47,35,14,76,33,490,33,1455,0,4,17,0,12,0,24,15,0,0,11,3,4,34,10,0,5,0,0,2,190,0,11,10,0,0,0,5,0,2,17,45,0,12,47,23,0,9,7,0,2,15,17,1,33,0,1,0,20,29,0,0,0,0,7,7,10,0,0,1,0,15,0,0,0,0,0,5,0,2,0,0,0,0,4,0,0,7,0,0,0,4,2,0,0,7,0,0,17,0,6,5,0,0,0,14,0,1,24,8,6,0,0,0,91,0,0,2,0,0,0,0,0,4,0,0,4,11,19,2,0,0,0,13,0,0,4,2,0,17,20,0,17,0,0,0,12,5,0,0,0,0,0,0,0,0,0,3,0,13,2,2,0,4,0,5,0,5,0,1,0,0,4,0,0,0,0,0,0,0,0,1,13,0,0,0,0,8,3,0,1,0,0,5,0,0,4,15,23,1,0,0,8,0,5,0,0,0,2,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,4,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,43,1,0,4,0,0,0,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,8,0,0,3,0,0,0,5,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0
WAS01.02,7560,283,312,10,61,4,104,75,0,4,30,0,1,23,0,185,0,52,17,0,0,6,6,0,2,31,0,0,0,0,0,1,0,6,15,0,0,1,41,1,23,14,21,0,2,4,7,0,18,0,1,34,3,11,0,24,0,0,17,54,4,6,0,0,0,0,5,7,14,0,1,0,6,19,0,0,8,13,9,0,0,0,0,1,0,0,0,19,0,1,0,6,0,30,0,0,0,0,3,9,0,0,0,0,0,0,31,17,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,1,0,3,12,0,0,5,0,7,5,5,0,1,0,0,4,0,0,10,0,0,18,19,0,0,0,0,0,0,0,0,0,0,0,5,11,0,1,0,0,1,0,5,0,0,0,0,5,0,0,0,0,0,6,11,0,0,4,4,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,2,0,2,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,16,2,0
Ixs11,1,9155,282,1,0,0,0,0,0,30,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24,84,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
RJB16,8494,46,272,1,5,0,96,162,0,13,15,0,0,5,0,16,0,44,17,0,0,4,1,0,12,35,0,7,0,0,0,0,0,16,17,0,0,2,16,0,17,28,10,0,22,9,1,0,3,0,0,0,15,12,0,7,0,2,11,0,42,1,0,0,0,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,2,0,22,3,0,3,2,0,0,0,0,13,6,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,1,7,4,0,2,0,0,1,0,0,4,14,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,21,0,7,2,3,0,0,0,2,0,0,0,0,0,0,0,1,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,4,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
013CT,4189,3,223,814,138,654,0,0,0,234,9,9,303,0,0,0,1,27,0,0,0,9,0,176,0,22,0,12,1163,0,2,82,1,0,0,86,0,9,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,117,0,0,0,0,0,41,128,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,31,52,0,0,0,0,0,0,0,0,14,6,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,78,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,28,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT384,3502,4763,209,11,34,11,39,11,5,25,276,96,1,9,0,49,6,24,6,0,0,17,0,2,4,13,0,22,0,0,0,10,0,5,2,1,7,0,5,0,0,10,11,0,8,8,11,0,7,7,0,3,1,3,0,3,2,5,2,4,2,0,0,0,2,2,4,1,0,0,4,0,7,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,5,22,0,0,0,0,3,0,9,7,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,2,0,1,3,0,0,0,7,0,0,12,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,21,0,1,0,2,0,3,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
